id,key,name,project.id,jiraProjectVersion,status.id,folder.id,description,plannedStartDate,plannedEndDate,owner.accountId,Environment,links.issues.self,links.issues.issueId,links.issues.id,links.issues.target,links.issues.type,links.webLinks.self,links.webLinks.description,links.webLinks.url,links.webLinks.id,links.webLinks.type,links.testPlans.id,links.testPlans.testPlanId,links.testPlans.type,links.testPlans.target
38156587,TBTR-R1774,RegressivoAUT_Transacional_15-08-2025T12:17:22,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38174367,TBTR-R1775,RegressivoAUT_Transacional_15-08-2025T14:58:34,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38176048,TBTR-R1776,RegressivoAUT_Transacional_15-08-2025T16:31:39,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38179128,TBTR-R1777,RegressivoAUT_Transacional_15-08-2025T18:52:46,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38179330,TBTR-R1778,RegressivoAUT_Transacional_15-08-2025T19:6:18,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38179412,TBTR-R1779,RegressivoAUT_Transacional_15-08-2025T19:16:18,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38244551,TBTR-R1780,RegressivoAUT_Transacional_18-08-2025T12:19:58,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38249140,TBTR-R1781,RegressivoAUT_Transacional_18-08-2025T14:5:54,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38332217,TBTR-R1782,RegressivoAUT_Transacional_19-08-2025T12:16:18,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38343696,TBTR-R1783,RegressivoAUT_Transacional_19-08-2025T19:6:13,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38344005,TBTR-R1784,RegressivoAUT_Transacional_19-08-2025T19:21:4,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38344180,TBTR-R1785,RegressivoAUT_Transacional_19-08-2025T19:33:29,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38364543,TBTR-R1786,RegressivoAUT_Transacional_20-08-2025T12:16:7,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38392583,TBTR-R1787,RegressivoAUT_Transacional_21-08-2025T12:19:56,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38417820,TBTR-R1788,RegressivoAUT_Transacional_22-08-2025T12:15:25,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
38423139,TBTR-R1789,RegressivoAUT_Transacional_22-08-2025T17:3:26,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36725547,TBTR-R1571,149 - CANCELAMENTO DE SEGURO CARTÃO PROTEGIDO - SCP - VISA,324088,,5873881,22162689.0,,2025-06-26T18:39:11Z,2025-06-26T18:39:11Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
36725552,TBTR-R1572,150 - REVERSÃO DO CANCELAMENTO DE SEGURO CARTÃO PROTEGIDO - SCP- VISA,324088,,5873881,22162689.0,,2025-06-26T18:39:41Z,2025-06-26T18:39:41Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
36742658,TBTR-R1573,RegressivoAUT_Transacional_27-06-2025T12:10:58,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36749188,TBTR-R1574,RegressivoAUT_Transacional_27-06-2025T18:26:10,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36749298,TBTR-R1575,RegressivoAUT_Transacional_27-06-2025T18:35:55,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36749587,TBTR-R1576,RegressivoAUT_Transacional_27-06-2025T19:0:23,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36749754,TBTR-R1577,RegressivoAUT_Transacional_27-06-2025T19:17:14,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36749810,TBTR-R1578,RegressivoAUT_Transacional_27-06-2025T19:23:24,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36749814,TBTR-R1579,RegressivoAUT_Transacional_27-06-2025T19:24:14,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36749879,TBTR-R1580,RegressivoAUT_Transacional_27-06-2025T19:32:32,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36750337,TBTR-R1581,RegressivoAUT_Transacional_27-06-2025T19:43:21,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36750497,TBTR-R1582,RegressivoAUT_Transacional_27-06-2025T20:3:23,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36750632,TBTR-R1583,RegressivoAUT_Transacional_27-06-2025T20:14:38,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36750946,TBTR-R1584,RegressivoAUT_Transacional_27-06-2025T20:42:20,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36781190,TBTR-R1585,RegressivoAUT_Transacional_30-06-2025T12:11:51,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36806804,TBTR-R1586,RegressivoAUT_Transacional_01-07-2025T12:11:24,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36813703,TBTR-R1587,RegressivoAUT_Transacional_01-07-2025T18:38:8,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36829574,TBTR-R1588,RegressivoAUT_Transacional_02-07-2025T12:11:1,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36839690,TBTR-R1589,RegressivoAUT_Transacional_02-07-2025T18:47:42,324088,,5873879,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36839720,TBTR-R1590,RegressivoAUT_Transacional_02-07-2025T18:50:44,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36839824,TBTR-R1591,RegressivoAUT_Transacional_02-07-2025T19:0:50,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36839964,TBTR-R1592,RegressivoAUT_Transacional_02-07-2025T19:11:8,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36840023,TBTR-R1593,RegressivoAUT_Transacional_02-07-2025T19:17:8,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36840097,TBTR-R1594,RegressivoAUT_Transacional_02-07-2025T19:22:19,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36840277,TBTR-R1595,RegressivoAUT_Transacional_02-07-2025T19:32:19,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36840397,TBTR-R1596,RegressivoAUT_Transacional_02-07-2025T19:40:51,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36861940,TBTR-R1597,RegressivoAUT_Transacional_03-07-2025T17:8:13,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36863767,TBTR-R1598,RegressivoAUT_Transacional_03-07-2025T18:20:21,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36880649,TBTR-R1599,RegressivoAUT_Transacional_04-07-2025T12:11:2,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36886016,TBTR-R1600,RegressivoAUT_Transacional_04-07-2025T17:29:9,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36886232,TBTR-R1601,RegressivoAUT_Transacional_04-07-2025T17:39:36,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36886724,TBTR-R1602,8.3 - Geração de Tarifa de Saque Internacional e Contabilização,324088,,5873881,20714393.0,"<span data-teams=""true"" id=""isPasted"">Validar na tabela <strong>billing.set_open_invoice_rates_fees</strong> a geração de tarifas de saque internacional</span>",2025-07-04T18:15:48Z,2025-07-04T18:15:48Z,712020:1980eb82-26b2-4291-a748-b5455b8ae315,UAT,,,,,,,,,,,,,,
36886788,TBTR-R1603,3.3 - Geração da Reversão de Tarifas de Saque Internacional e Contabilização,324088,,5873881,20714387.0,"<span data-teams=""true"" id=""isPasted"">Validar na tabela <strong>billing.set_open_invoice_rates_fees</strong> a geração da(s) reversão(ões) de tarifa de saque internacional</span>",2025-07-04T18:18:58Z,2025-07-04T18:18:58Z,712020:1980eb82-26b2-4291-a748-b5455b8ae315,UAT,,,,,,,,,,,,,,
36886979,TBTR-R1604,RegressivoAUT_Transacional_04-07-2025T18:38:25,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36946899,TBTR-R1605,RegressivoAUT_Transacional_07-07-2025T12:13:25,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36950440,TBTR-R1606,RegressivoAUT_Transacional_07-07-2025T14:55:44,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36950617,TBTR-R1607,RegressivoAUT_Transacional_07-07-2025T15:2:55,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36972750,TBTR-R1608,RegressivoAUT_Transacional_08-07-2025T12:11:24,324088,,5873879,21001123.0,,,,,UAT,,,,,,,,,,,,,,
36980963,TBTR-R1609,151 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-08T19:26:38Z,2025-07-08T19:26:38Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
36998426,TBTR-R1610,RegressivoAUT_Transacional_09-07-2025T12:11:42,324088,,5873879,21001123.0,,,,,UAT,,,,,,,,,,,,,,
37022215,TBTR-R1611,RegressivoAUT_Transacional_10-07-2025T12:11:28,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
37029969,TBTR-R1612,152 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:32:07Z,2025-07-10T19:32:07Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37029978,TBTR-R1613,153 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:33:13Z,2025-07-10T19:33:13Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37029985,TBTR-R1614,154 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:33:29Z,2025-07-10T19:33:29Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37029988,TBTR-R1615,155 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:33:41Z,2025-07-10T19:33:41Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37029992,TBTR-R1616,156 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:33:53Z,2025-07-10T19:33:53Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37029995,TBTR-R1617,157 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:34:03Z,2025-07-10T19:34:03Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37029999,TBTR-R1618,158 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:34:16Z,2025-07-10T19:34:16Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030006,TBTR-R1619,159 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:34:36Z,2025-07-10T19:34:36Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030010,TBTR-R1620,160 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:34:47Z,2025-07-10T19:34:47Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030012,TBTR-R1621,161 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:34:58Z,2025-07-10T19:34:58Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030015,TBTR-R1622,162 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:35:10Z,2025-07-10T19:35:10Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030018,TBTR-R1623,163 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:35:22Z,2025-07-10T19:35:22Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030020,TBTR-R1624,164 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:35:32Z,2025-07-10T19:35:32Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030023,TBTR-R1625,165 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:35:42Z,2025-07-10T19:35:42Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030024,TBTR-R1626,166 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:35:54Z,2025-07-10T19:35:54Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030028,TBTR-R1627,167 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:36:09Z,2025-07-10T19:36:09Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030031,TBTR-R1628,168 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:36:20Z,2025-07-10T19:36:20Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030033,TBTR-R1629,169 - STOP ACCRUAL JUROS - ATIVO PROBLEMATICO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:36:30Z,2025-07-10T19:36:30Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030037,TBTR-R1630,170 - CURA - ATIVO PROBLEMATICO - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:36:41Z,2025-07-10T19:36:41Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030041,TBTR-R1631,171 - TRANSFERENCIA DE DÍVIDA NO VENCIMENTO - ROTATIVO/ATRASOS (IMPAGOS) - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:36:53Z,2025-07-10T19:36:53Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030043,TBTR-R1632,172 - REVERSÃO DE TRANSFERENCIA DE DÍVIDA NO VENCIMENTO - ROTATIVO/ATRASOS (IMPAGOS) - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:37:05Z,2025-07-10T19:37:05Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030046,TBTR-R1633,173 - AMORTIZAÇÃO SALDO A VENCER (DISTRIBUIÇÃO DA FATURA POR CONCEITO) - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:37:15Z,2025-07-10T19:37:15Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030047,TBTR-R1634,174 - REVERSÃO DE AMORTIZAÇÃO SALDO A VENCER (DISTRIBUIÇÃO DA FATURA POR CONCEITO) - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:37:26Z,2025-07-10T19:37:26Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030050,TBTR-R1635,175 - CREDIARIO - (VISA / MASTER ) - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:37:36Z,2025-07-10T19:37:36Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030053,TBTR-R1636,176 - CREDIARIO - (VISA / MASTER ) - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:37:47Z,2025-07-10T19:37:47Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030060,TBTR-R1637,177 - PARCELADO DE FACTURA - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:37:57Z,2025-07-10T19:37:57Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030062,TBTR-R1638,178 - PARCELADO DE FACTURA - Mastercard,324088,,5873881,22162224.0,,2025-07-10T19:38:07Z,2025-07-10T19:38:07Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030094,TBTR-R1647,151 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:40:27Z,2025-07-10T19:40:27Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030097,TBTR-R1648,152 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:40:39Z,2025-07-10T19:40:39Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030100,TBTR-R1649,153 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:40:49Z,2025-07-10T19:40:49Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030103,TBTR-R1650,154 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:40:59Z,2025-07-10T19:40:59Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030107,TBTR-R1651,155 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:41:09Z,2025-07-10T19:41:09Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030108,TBTR-R1652,156 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:41:18Z,2025-07-10T19:41:18Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030109,TBTR-R1653,157 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:41:29Z,2025-07-10T19:41:29Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030113,TBTR-R1654,158 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:41:38Z,2025-07-10T19:41:38Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030117,TBTR-R1655,159 - PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:41:52Z,2025-07-10T19:41:52Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030124,TBTR-R1656,160 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:42:02Z,2025-07-10T19:42:02Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030125,TBTR-R1657,161 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:42:11Z,2025-07-10T19:42:11Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030127,TBTR-R1658,162 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:42:21Z,2025-07-10T19:42:21Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030129,TBTR-R1659,163 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:42:31Z,2025-07-10T19:42:31Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030131,TBTR-R1660,164 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:42:42Z,2025-07-10T19:42:42Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030133,TBTR-R1661,165 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:42:52Z,2025-07-10T19:42:52Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030134,TBTR-R1662,166 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:43:02Z,2025-07-10T19:43:02Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030144,TBTR-R1663,167 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:43:28Z,2025-07-10T19:43:28Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030147,TBTR-R1664,168 - REVERSÃO DO PAGAMENTO DE CONTAS COM CARTÃO DE CREDITO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:43:43Z,2025-07-10T19:43:43Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030153,TBTR-R1665,169 - STOP ACCRUAL JUROS - ATIVO PROBLEMATICO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:43:54Z,2025-07-10T19:43:54Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030156,TBTR-R1666,170 - CURA - ATIVO PROBLEMATICO - VISA,324088,,5873881,22162689.0,,2025-07-10T19:44:05Z,2025-07-10T19:44:05Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030159,TBTR-R1667,171 - TRANSFERENCIA DE DÍVIDA NO VENCIMENTO - ROTATIVO/ATRASOS (IMPAGOS) - VISA,324088,,5873881,22162689.0,,2025-07-10T19:44:36Z,2025-07-10T19:44:36Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030163,TBTR-R1668,172 - REVERSÃO DE TRANSFERENCIA DE DÍVIDA NO VENCIMENTO - ROTATIVO/ATRASOS (IMPAGOS) - VISA,324088,,5873881,22162689.0,,2025-07-10T19:44:47Z,2025-07-10T19:44:47Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030164,TBTR-R1669,173 - AMORTIZAÇÃO SALDO A VENCER (DISTRIBUIÇÃO DA FATURA POR CONCEITO) - VISA,324088,,5873881,22162689.0,,2025-07-10T19:44:59Z,2025-07-10T19:44:59Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030166,TBTR-R1670,174 - REVERSÃO DE AMORTIZAÇÃO SALDO A VENCER (DISTRIBUIÇÃO DA FATURA POR CONCEITO) - VISA,324088,,5873881,22162689.0,,2025-07-10T19:45:09Z,2025-07-10T19:45:09Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030168,TBTR-R1671,175 - CREDIARIO - (VISA / MASTER ) - VISA,324088,,5873881,22162689.0,,2025-07-10T19:45:20Z,2025-07-10T19:45:20Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030170,TBTR-R1672,176 - CREDIARIO - (VISA / MASTER ) - VISA,324088,,5873881,22162689.0,,2025-07-10T19:45:30Z,2025-07-10T19:45:30Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030171,TBTR-R1673,177 - PARCELADO DE FACTURA - VISA,324088,,5873881,22162689.0,,2025-07-10T19:45:43Z,2025-07-10T19:45:43Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37030174,TBTR-R1674,178 - PARCELADO DE FACTURA - VISA,324088,,5873881,22162689.0,,2025-07-10T19:45:54Z,2025-07-10T19:45:54Z,712020:3e2ce9cc-c710-46cd-bcd5-c7c52e8abce5,UAT,,,,,,,,,,,,,,
37052673,TBTR-R1683,RegressivoAUT_Transacional_11-07-2025T16:35:13,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
37053181,TBTR-R1684,RegressivoAUT_Transacional_11-07-2025T17:19:12,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
37053937,TBTR-R1685,RegressivoAUT_Transacional_11-07-2025T17:45:45,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
37180282,TBTR-R1686,RegressivoAUT_Transacional_14-07-2025T12:11:23,324088,,5873881,21001123.0,,,,,UAT,,,,,,,,,,,,,,
14307133,TRBC-R1,Corporate,294163,,5314080,,,2023-11-06T20:13:13Z,2023-11-06T20:13:13Z,63347219a84c7f79c387555b,,,,,,,,,,,,,,,
14435912,TRBC-R4,Card Design,294163,,5314080,,,2023-11-09T13:51:27Z,2023-11-09T13:51:27Z,63347219a84c7f79c387555b,,,,,,,,,,,,,,,
